id,url,domain,family,stateId,targetTable,sourceName,scrapeLane,launchNeedClass,crawlMethod,ledgerStatus,firstPartyMode,priority,sourceArtifacts,whyNeeded,currentEvidence,doNotScrapeReason
launch-url-00070,https://ukhealthcare.com/,ukhealthcare.com,providers_care,kentucky,resource_providers,Kentucky Children's Hospital,author_first_candidate,author_first,static_fetch,author_first_candidate,,1,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Concrete first-party academic pediatric care target for Kentucky.,,
launch-url-00071,https://ukhealthcare.com/kentucky-childrens-hospital/golisano-childrens-uk,ukhealthcare.com,providers_care,kentucky,resource_providers,Golisano Children's at UK,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json,Saved first-party Kentucky Children's Hospital subpage already evidenced in archived provider run artifacts.,,
launch-url-00072,https://www.fmolhs.org/services/childrens-health,fmolhs.org,providers_care,louisiana,resource_providers,FMOL Health Children's Health Services,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,"Verified first-party Louisiana pediatric network page with statewide children's specialties, locations, and contact paths.",,
launch-url-00073,https://www.fmolhs.org/services/childrens-health/our-childrens-hospitals,fmolhs.org,providers_care,louisiana,resource_providers,FMOL Health Children's Hospitals,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,"Verified first-party Louisiana children's hospitals page covering Baton Rouge, Lafayette, and Monroe pediatric hospital locations.",,
launch-url-00074,https://www.ochsner.org/,ochsner.org,providers_care,louisiana,resource_providers,Ochsner Hospital for Children,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/db-discovered-source-targets-2026-06-18.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json,Saved first-party Louisiana children's hospital homepage recovered from the archived provider fetch and aligned with the seeded Ochsner provider row.,,
launch-url-00075,https://www.childrenshospital.org/,childrenshospital.org,providers_care,maine,resource_providers,Maine Children's Hospital Clinics,author_first_candidate,author_first,manual_review,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Initial category-level scaffold source target for Maine.,,Generic clinic or hospital target (not state-specific)
launch-url-00076,https://www.mainehealth.org/barbara-bush-childrens,mainehealth.org,providers_care,maine,resource_providers,Barbara Bush Children's,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/db-discovered-source-targets-2026-06-18.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Official MaineHealth Barbara Bush Children's page with pediatric service scope and direct contact/address details.,,
launch-url-00077,https://www.mainehealth.org/maine-medical-center,mainehealth.org,providers_care,maine,resource_providers,MaineHealth Maine Medical Center Portland,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Official Maine Medical Center first-party hospital target supporting pediatric specialty and referral coverage in Maine.,,
launch-url-00078,https://www.mainehealth.org/spring-harbor-hospital,mainehealth.org,providers_care,maine,resource_providers,Behavioral Health at Spring Harbor,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Official MaineHealth behavioral health hospital target with child and adolescent services relevant to pediatric provider coverage.,,
launch-url-00079,https://www.childrenshospital.org/,childrenshospital.org,providers_care,maryland,resource_providers,Maryland Children's Hospital Clinics,author_first_candidate,author_first,manual_review,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Initial category-level scaffold source target for Maryland.,,Generic clinic or hospital target (not state-specific)
launch-url-00080,https://www.hopkinsmedicine.org/johns-hopkins-childrens-center,hopkinsmedicine.org,providers_care,maryland,resource_providers,Johns Hopkins Children's Center,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/db-discovered-source-targets-2026-06-18.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,"Official Johns Hopkins pediatric hospital page with specialty coverage, address, and phone for Maryland pediatric care.",,
launch-url-00081,https://www.kennedykrieger.org/,kennedykrieger.org,providers_care,maryland,resource_providers,Kennedy Krieger Institute,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Official Kennedy Krieger first-party specialty pediatric and neurodevelopmental care source with direct appointment phone and program coverage.,,
launch-url-00082,https://www.umms.org/childrens,umms.org,providers_care,maryland,resource_providers,University of Maryland Golisano Children's Hospital,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,"Official University of Maryland children's hospital page covering pediatric specialties, research, and location access in Maryland.",,
launch-url-00083,https://www.childrenshospital.org/,childrenshospital.org,providers_care,massachusetts,resource_providers,Boston Children's Hospital,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Official Boston Children's Hospital first-party pediatric hospital target for statewide specialty and referral coverage.,,Generic clinic or hospital target (not state-specific)
launch-url-00084,https://www.massgeneral.org/children,massgeneral.org,providers_care,massachusetts,resource_providers,Mass General Brigham for Children,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/db-discovered-source-targets-2026-06-18.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,"Official Mass General Brigham for Children page with pediatric services, hospital address, and referral access.",,
launch-url-00085,https://www.ummhealth.org/umass-memorial-childrens-medical-center,ummhealth.org,providers_care,massachusetts,resource_providers,UMass Memorial Children's Medical Center,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json,Official UMass Memorial children's medical center target for central Massachusetts pediatric hospital coverage.,,
launch-url-00086,https://www.childrensdmc.org/,childrensdmc.org,providers_care,michigan,resource_providers,Children's Hospital of Michigan,author_first_candidate,author_first,static_fetch,author_first_candidate,,1,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Concrete first-party pediatric hospital target for Detroit-area Michigan provider buildout.,,
launch-url-00087,https://www.mottchildren.org/,mottchildren.org,providers_care,michigan,resource_providers,C.S. Mott Children's Hospital,author_first_candidate,author_first,static_fetch,author_first_candidate,,1,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Concrete first-party pediatric hospital target for Michigan provider buildout.,,
launch-url-00088,https://www.spectrumhealth.org/locations/spectrum-health-hospitals-helen-devos-childrens-hospital,spectrumhealth.org,providers_care,michigan,resource_providers,Helen DeVos Children's Hospital,author_first_candidate,author_first,static_fetch,author_first_candidate,,1,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Concrete first-party pediatric hospital target for west Michigan provider buildout.,,
launch-url-00089,https://www.uofmhealth.org/our-care/specialties-services/autism-spectrum-disorders-appointments,uofmhealth.org,providers_care,michigan,resource_providers,University of Michigan Health Autism Spectrum Disorders Clinic,author_first_candidate,author_first,static_fetch,author_first_candidate,,2,docs/generated/authored-missing-source-targets-2026-06-19.json; docs/generated/db-discovered-source-targets-2026-06-18.json; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/provider-authoring-backlog-2026-06-19.json; docs/generated/provider-source-pack-plan-2026-06-19.json,Saved first-party Michigan autism appointments page recovered from the archived provider fetch and aligned with the seeded University of Michigan autism clinic row.,,
